Frequency	Channel A
(MHz)	(dBu)

8.11672211	-70.07987000
8.11767578	-67.02355000
8.11862946	-70.43361000
8.11958313	-74.66584000
8.12053680	-84.30298000
8.12149048	-76.96869000
8.12244415	-75.00529000
8.12339783	-88.28662000
8.12435150	-83.22775000
8.12530518	-78.94788000
8.12625885	-74.07345000
8.12721252	-71.99763000
8.12816620	-80.09618000
8.12911987	-74.09412000
8.13007355	-74.64393000
8.13102722	-71.21014000
8.13198090	-73.97664000
8.13293457	-80.03731000
8.13388824	-76.86603000
8.13484192	-77.36147000
8.13579559	-78.23498000
8.13674927	-79.50480000
8.13770294	-74.34998000
8.13865662	-73.12410000
8.13961029	-83.72265000
8.14056396	-77.00037000
8.14151764	-77.62013000
8.14247131	-96.38316000
8.14342499	-81.08079000
8.14437866	-80.39436000
8.14533234	-75.74464000
8.14628601	-70.31928000
8.14723969	-68.98444000
8.14819336	-69.84279000
8.14914703	-73.05558000
8.15010071	-77.71967000
8.15105438	-79.57813000
8.15200806	-75.57341000
8.15296173	-74.33114000
8.15391541	-74.45197000
8.15486908	-75.67016000
8.15582275	-78.75235000
8.15677643	-80.77333000
8.15773010	-75.33095000
8.15868378	-70.32700000
8.15963745	-70.70798000
8.16059113	-71.66525000
8.16154480	-69.03539000
8.16249847	-66.30347000
8.16345215	-66.38488000
8.16440582	-69.28872000
8.16535950	-68.44717000
8.16631317	-73.30171000
8.16726685	-83.33363000
8.16822052	-76.80190000
8.16917419	-70.93539000
8.17012787	-70.22508000
8.17108154	-75.54423000
8.17203522	-77.54665000
8.17298889	-75.20545000
8.17394257	-84.46753000
8.17489624	-70.40427000
8.17584991	-69.45258000
8.17680359	-73.00301000
8.17775726	-74.02259000
8.17871094	-72.25478000
8.17966461	-71.24388000
8.18061829	-73.36974000
8.18157196	-84.12098000
8.18252563	-78.91966000
8.18347931	-74.55387000
8.18443298	-76.20822000
8.18538666	-76.44733000
8.18634033	-73.32870000
8.18729401	-77.03610000
8.18824768	-79.67225000
8.18920135	-77.65883000
8.19015503	-74.56564000
8.19110870	-69.57238000
8.19206238	-69.96535000
8.19301605	-73.18597000
8.19396973	-76.89826000
8.19492340	-82.16575000
8.19587708	-78.90724000
8.19683075	-75.77562000
8.19778442	-73.20367000
8.19873810	-72.12852000
8.19969177	-74.17953000
8.20064545	-72.61722000
8.20159912	-70.94785000
8.20255280	-73.18451000
8.20350647	-78.00513000
8.20446014	-78.78525000
8.20541382	-74.09395000
8.20636749	-71.74355000
8.20732117	-72.24021000
8.20827484	-71.70089000
8.20922852	-71.97356000
8.21018219	-77.97709000
8.21113586	-73.33087000
8.21208954	-74.88689000
8.21304321	-76.41061000
8.21399689	-78.48432000
8.21495056	-83.43507000
8.21590424	-78.93040000
8.21685791	-76.60312000
8.21781158	-74.39139000
8.21876526	-75.14708000
8.21971893	-83.28872000
8.22067261	-73.46480000
8.22162628	-72.95470000
8.22257996	-90.54866000
8.22353363	-75.85324000
8.22448730	-74.38518000
8.22544098	-74.10355000
8.22639465	-70.36842000
8.22734833	-67.54723000
8.22830200	-70.52409000
8.22925568	-75.17039000
8.23020935	-83.03377000
8.23116302	-87.15555000
8.23211670	-72.86272000
8.23307037	-70.27770000
8.23402405	-71.00696000
8.23497772	-72.49100000
8.23593140	-73.53575000
8.23688507	-74.03426000
8.23783875	-77.73843000
8.23879242	-74.22255000
8.23974609	-73.36865000
8.24069977	-77.26572000
8.24165344	-72.72092000
8.24260712	-75.45168000
8.24356079	-78.95637000
8.24451447	-82.84334000
8.24546814	-89.49577000
8.24642181	-77.08179000
8.24737549	-73.30538000
8.24832916	-78.98780000
8.24928284	-74.79868000
8.25023651	-69.96936000
8.25119019	-71.04080000
8.25214386	-74.18861000
8.25309753	-84.42954000
8.25405121	-74.67448000
8.25500488	-71.77943000
8.25595856	-69.72377000
8.25691223	-68.52164000
8.25786591	-67.89385000
8.25881958	-68.25836000
8.25977325	-69.95571000
8.26072693	-73.41309000
8.26168060	-74.14975000
8.26263428	-70.15415000
8.26358795	-72.59174000
8.26454163	-78.25867000
8.26549530	-75.38483000
8.26644897	-77.29230000
8.26740265	-81.27368000
8.26835632	-74.32534000
8.26931000	-75.32571000
8.27026367	-76.17637000
8.27121735	-83.23810000
8.27217102	-77.87256000
8.27312469	-72.61012000
8.27407837	-71.10495000
8.27503204	-70.81882000
8.27598572	-78.00172000
8.27693939	-86.58284000
8.27789307	-76.78086000
8.27884674	-72.94305000
8.27980042	-75.97440000
8.28075409	-80.27298000
8.28170776	-86.40746000
8.28266144	-78.92833000
8.28361511	-82.73446000
8.28456879	-79.28221000
8.28552246	-79.99390000
8.28647614	-76.23495000
8.28742981	-74.07683000
8.28838348	-72.44820000
8.28933716	-71.02808000
8.29029083	-82.90282000
8.29124451	-89.78759000
8.29219818	-78.85471000
8.29315186	-78.59383000
8.29410553	-72.81280000
8.29505920	-72.69849000
8.29601288	-80.11920000
8.29696655	-74.34495000
8.29792023	-67.68451000
8.29887390	-68.34480000
8.29982758	-77.25876000
8.30078125	-83.03168000
8.30173492	-76.24323000
8.30268860	-79.39889000
8.30364227	-84.91940000
8.30459595	-79.16464000
8.30554962	-82.47733000
8.30650330	-83.39571000
8.30745697	-77.43389000
8.30841064	-73.48212000
8.30936432	-73.62033000
8.31031799	-82.12249000
8.31127167	-74.13860000
8.31222534	-72.13577000
8.31317902	-75.62190000
8.31413269	-83.84726000
8.31508636	-80.63675000
8.31604004	-74.04464000
8.31699371	-74.76093000
8.31794739	-89.25482000
8.31890106	-72.44164000
8.31985474	-71.51273000
8.32080841	-80.77988000
8.32176208	-76.21803000
8.32271576	-72.53104000
8.32366943	-79.76497000
8.32462311	-88.44228000
8.32557678	-76.78050000
8.32653046	-73.71108000
8.32748413	-72.02325000
8.32843781	-70.13271000
8.32939148	-69.07491000
8.33034515	-72.25867000
8.33129883	-76.19115000
8.33225250	-78.98629000
8.33320618	-81.35170000
8.33415985	-77.50178000
8.33511353	-75.57097000
8.33606720	-83.23473000
8.33702087	-95.23741000
8.33797455	-81.52304000
8.33892822	-75.38316000
8.33988190	-75.94968000
8.34083557	-80.84900000
8.34178925	-79.00310000
8.34274292	-73.07597000
8.34369659	-70.64901000
8.34465027	-71.24344000
8.34560394	-78.09495000
8.34655762	-75.36757000
8.34751129	-73.32252000
8.34846497	-76.01440000
8.34941864	-86.62528000
8.35037231	-79.13556000
8.35132599	-79.20586000
8.35227966	-80.45602000
8.35323334	-71.68006000
8.35418701	-69.51750000
8.35514069	-69.27751000
8.35609436	-70.29963000
8.35704803	-71.15821000
8.35800171	-69.60710000
8.35895538	-72.29999000
8.35990906	-80.07088000
8.36086273	-80.94132000
8.36181641	-75.62675000
8.36277008	-74.87321000
8.36372375	-76.35146000
8.36467743	-82.81728000
8.36563110	-82.29211000
8.36658478	-74.98566000
8.36753845	-74.73701000
8.36849213	-77.26987000
8.36944580	-89.30956000
8.37039948	-74.76230000
8.37135315	-72.59604000
8.37230682	-76.54440000
8.37326050	-77.40601000
8.37421417	-76.16295000
8.37516785	-79.76640000
8.37612152	-75.18456000
8.37707520	-83.72624000
8.37802887	-85.26337000
8.37898254	-75.20632000
8.37993622	-72.83061000
8.38088989	-83.59384000
8.38184357	-70.21004000
8.38279724	-69.38287000
8.38375092	-69.68758000
8.38470459	-69.40759000
8.38565826	-69.61129000
8.38661194	-73.01819000
8.38756561	-92.29070000
8.38851929	-74.94122000
8.38947296	-83.28249000
8.39042664	-74.06159000
8.39138031	-72.62994000
8.39233398	-73.91838000
8.39328766	-84.79930000
8.39424133	-89.62312000
8.39519501	-87.14423000
8.39614868	-79.23618000
8.39710236	-73.78436000
8.39805603	-74.79413000
8.39900970	-74.97028000
8.39996338	-75.45064000
8.40091705	-84.53175000
8.40187073	-76.97920000
8.40282440	-74.81300000
8.40377808	-79.01012000
8.40473175	-82.36221000
8.40568542	-78.16331000
8.40663910	-72.75034000
8.40759277	-71.47310000
8.40854645	-76.34269000
8.40950012	-81.07307000
8.41045380	-84.68746000
8.41140747	-76.30444000
8.41236115	-73.94852000
8.41331482	-77.07593000
8.41426849	-75.95551000
8.41522217	-92.56577000
8.41617584	-80.14091000
8.41712952	-73.84598000
8.41808319	-69.79419000
8.41903687	-72.45596000
8.41999054	-76.53838000
8.42094421	-71.28736000
8.42189789	-76.32682000
8.42285156	-83.78960000
8.42380524	-78.78044000
8.42475891	-78.53356000
8.42571259	-77.68034000
8.42666626	-76.06317000
8.42761993	-75.98177000
8.42857361	-76.51785000
8.42952728	-82.70710000
8.43048096	-81.29249000
8.43143463	-80.94652000
8.43238831	-75.99574000
8.43334198	-72.36285000
8.43429565	-74.84239000
8.43524933	-86.34327000
8.43620300	-80.79757000
8.43715668	-78.20720000
8.43811035	-78.05770000
8.43906403	-78.03394000
8.44001770	-77.33834000
8.44097137	-76.56787000
8.44192505	-76.70859000
8.44287872	-79.34847000
8.44383240	-83.41632000
8.44478607	-71.14371000
8.44573975	-70.90718000
8.44669342	-77.10433000
8.44764709	-74.15594000
8.44860077	-67.68436000
8.44955444	-67.69118000
8.45050812	-70.95865000
8.45146179	-77.13053000
8.45241547	-89.00085000
8.45336914	-101.11630000
8.45432281	-79.59146000
8.45527649	-71.40337000
8.45623016	-67.40684000
8.45718384	-67.70080000
8.45813751	-71.42488000
8.45909119	-73.36265000
8.46004486	-69.91342000
8.46099854	-72.14248000
8.46195221	-74.40809000
8.46290588	-78.40350000
8.46385956	-79.17491000
8.46481323	-73.74447000
8.46576691	-74.94855000
8.46672058	-77.60931000
8.46767426	-74.90717000
8.46862793	-78.15186000
8.46958160	-76.34020000
8.47053528	-76.89027000
8.47148895	-73.31174000
8.47244263	-73.77598000
8.47339630	-81.70002000
8.47434998	-83.28517000
8.47530365	-76.77399000
8.47625732	-78.31485000
8.47721100	-74.10156000
8.47816467	-74.54770000
8.47911835	-76.19418000
8.48007202	-77.59924000
8.48102570	-77.26701000
8.48197937	-80.13716000
8.48293304	-95.90591000
8.48388672	-79.76412000
8.48484039	-75.56222000
8.48579407	-77.23917000
8.48674774	-81.61856000
8.48770142	-73.83263000
8.48865509	-80.59150000
8.48960876	-89.22703000
8.49056244	-77.82425000
8.49151611	-74.88467000
8.49246979	-75.68259000
8.49342346	-68.14505000
8.49437714	-67.03360000
8.49533081	-70.87803000
8.49628448	-88.80431000
8.49723816	-79.89825000
8.49819183	-90.69028000
8.49914551	-78.04015000
8.50009918	-77.02358000
8.50105286	-73.72462000
8.50200653	-72.48795000
8.50296021	-68.63055000
8.50391388	-66.58196000
8.50486755	-70.89163000
8.50582123	-84.79141000
8.50677490	-87.72145000
8.50772858	-81.80435000
8.50868225	-77.05984000
8.50963593	-74.51295000
8.51058960	-73.52332000
8.51154327	-73.45982000
8.51249695	-88.26251000
8.51345062	-71.75113000
8.51440430	-72.70189000
8.51535797	-81.39637000
8.51631165	-90.32693000
8.51726532	-72.43590000
8.51821899	-69.48978000
8.51917267	-74.22907000
8.52012634	-84.05312000
8.52108002	-91.37840000
8.52203369	-86.94557000
8.52298737	-85.98145000
8.52394104	-81.09772000
8.52489471	-74.06168000
8.52584839	-72.83575000
8.52680206	-72.61890000
8.52775574	-78.24113000
8.52870941	-69.49822000
8.52966309	-68.37039000
8.53061676	-77.90331000
8.53157043	-72.06126000
8.53252411	-69.13293000
8.53347778	-70.99121000
8.53443146	-76.74331000
8.53538513	-73.73875000
8.53633881	-73.86810000
8.53729248	-74.63010000
8.53824615	-75.18231000
8.53919983	-74.37405000
8.54015350	-74.62192000
8.54110718	-69.97939000
8.54206085	-70.34877000
8.54301453	-72.58672000
8.54396820	-70.21504000
8.54492188	-66.69951000
8.54587555	-67.75108000
8.54682922	-76.53784000
8.54778290	-79.37056000
8.54873657	-73.30604000
8.54969025	-77.92122000
8.55064392	-88.09229000
8.55159760	-78.17430000
8.55255127	-73.62807000
8.55350494	-72.22727000
8.55445862	-74.04993000
8.55541229	-79.20494000
8.55636597	-78.05314000
8.55731964	-84.51012000
8.55827332	-85.19154000
8.55922699	-72.56038000
8.56018066	-71.29523000
8.56113434	-78.47398000
8.56208801	-79.33813000
8.56304169	-80.17979000
8.56399536	-77.58762000
8.56494904	-73.79506000
8.56590271	-77.12717000
8.56685638	-87.67948000
8.56781006	-86.15073000
8.56876373	-89.70348000
8.56971741	-74.07267000
8.57067108	-80.80970000
8.57162476	-73.90298000
8.57257843	-72.40271000
8.57353210	-76.42409000
8.57448578	-81.91400000
8.57543945	-75.56053000
8.57639313	-75.52772000
8.57734680	-77.24461000
8.57830048	-75.48587000
8.57925415	-73.34934000
8.58020782	-71.46271000
8.58116150	-73.20059000
8.58211517	-74.93826000
8.58306885	-75.00981000
8.58402252	-73.65485000
8.58497620	-74.84450000
8.58592987	-75.92278000
8.58688354	-76.47309000
8.58783722	-86.65630000
8.58879089	-77.84165000
8.58974457	-79.09009000
8.59069824	-85.79513000
8.59165192	-93.28419000
8.59260559	-80.30616000
8.59355927	-82.03498000
8.59451294	-78.10030000
8.59546661	-75.68763000
8.59642029	-73.40069000
8.59737396	-73.21796000
8.59832764	-72.90987000
8.59928131	-71.03881000
8.60023499	-70.34137000
8.60118866	-70.92209000
8.60214233	-71.63225000
8.60309601	-76.85822000
8.60404968	-88.60429000
8.60500336	-87.86589000
8.60595703	-73.46402000
8.60691071	-68.88676000
8.60786438	-68.69510000
8.60881805	-75.38918000
8.60977173	-80.12502000
8.61072540	-79.03705000
8.61167908	-88.04626000
8.61263275	-87.05308000
8.61358643	-83.54865000
8.61454010	-77.22667000
8.61549377	-77.11868000
8.61644745	-70.74850000
8.61740112	-69.62641000
8.61835480	-70.67939000
8.61930847	-77.91512000
8.62026215	-74.43179000
8.62121582	-70.13230000
8.62216949	-68.54504000
8.62312317	-69.39566000
8.62407684	-75.37527000
8.62503052	-79.29750000
8.62598419	-75.21944000
8.62693787	-73.30289000
8.62789154	-74.23689000
8.62884521	-81.35636000
8.62979889	-76.27442000
8.63075256	-74.18694000
8.63170624	-76.30879000
8.63265991	-75.80481000
8.63361359	-78.29665000
8.63456726	-80.88512000
8.63552094	-76.65012000
8.63647461	-78.08789000
8.63742828	-99.89766000
8.63838196	-74.17399000
8.63933563	-71.11115000
8.64028931	-73.40616000
8.64124298	-76.68227000
8.64219666	-78.03861000
8.64315033	-76.16476000
8.64410400	-73.86205000
8.64505768	-83.72478000
8.64601135	-87.33402000
8.64696503	-81.73956000
8.64791870	-80.54497000
8.64887238	-72.42368000
8.64982605	-73.21046000
8.65077972	-71.62255000
8.65173340	-80.34367000
8.65268707	-73.37327000
8.65364075	-75.40319000
8.65459442	-77.70402000
8.65554810	-78.50024000
8.65650177	-70.83759000
8.65745544	-71.33370000
8.65840912	-72.41840000
8.65936279	-70.82166000
8.66031647	-76.89791000
8.66127014	-90.22879000
8.66222382	-76.79984000
8.66317749	-70.41454000
8.66413116	-70.58470000
8.66508484	-74.15488000
8.66603851	-83.43272000
8.66699219	-77.81720000
8.66794586	-75.25840000
8.66889954	-83.75672000
8.66985321	-73.57873000
8.67080688	-73.88554000
8.67176056	-78.73445000
8.67271423	-75.85191000
8.67366791	-81.82629000
8.67462158	-80.58200000
8.67557526	-95.33873000
8.67652893	-73.67863000
8.67748260	-73.39928000
8.67843628	-95.02213000
8.67938995	-83.67688000
8.68034363	-90.16216000
8.68129730	-81.93066000
8.68225098	-77.48355000
8.68320465	-79.30618000
8.68415833	-70.94289000
8.68511200	-69.26878000
8.68606567	-69.99815000
8.68701935	-73.98760000
8.68797302	-84.46770000
8.68892670	-74.83081000
8.68988037	-73.90020000
8.69083405	-73.87849000
8.69178772	-75.40859000
8.69274139	-79.60326000
8.69369507	-84.09480000
8.69464874	-75.05693000
8.69560242	-71.85371000
8.69655609	-72.24001000
8.69750977	-74.86507000
8.69846344	-96.38351000
8.69941711	-74.54037000
8.70037079	-70.99975000
8.70132446	-71.99036000
8.70227814	-76.31238000
8.70323181	-79.66720000
8.70418549	-79.10258000
8.70513916	-72.13403000
8.70609283	-70.28444000
8.70704651	-77.00928000
8.70800018	-77.54787000
8.70895386	-68.50956000
8.70990753	-67.22166000
8.71086121	-70.21584000
8.71181488	-77.52619000
8.71276855	-89.37994000
8.71372223	-88.45537000
8.71467590	-85.79375000
8.71562958	-79.51357000
8.71658325	-79.88244000
8.71753693	-75.38591000
8.71849060	-73.67793000
8.71944427	-81.73794000
8.72039795	-78.66443000
8.72135162	-74.87922000
8.72230530	-78.85749000
8.72325897	-85.12104000
8.72421265	-77.91291000
8.72516632	-81.16428000
8.72612000	-84.16660000
8.72707367	-76.11756000
8.72802734	-78.45532000
8.72898102	-79.11400000
8.72993469	-79.52010000
8.73088837	-81.17336000
8.73184204	-81.69770000
8.73279572	-73.32243000
8.73374939	-72.41060000
8.73470306	-74.01324000
8.73565674	-76.71060000
8.73661041	-81.78909000
8.73756409	-76.24163000
8.73851776	-85.09883000
8.73947144	-80.37399000
8.74042511	-80.03982000
8.74137878	-76.53105000
8.74233246	-72.33044000
8.74328613	-72.40091000
8.74423981	-88.35516000
8.74519348	-73.98126000
8.74614716	-80.62639000
8.74710083	-74.45079000
8.74805450	-69.32948000
8.74900818	-69.88913000
8.74996185	-76.85184000
8.75091553	-79.65997000
8.75186920	-77.69431000
8.75282288	-84.03625000
8.75377655	-76.69132000
8.75473022	-77.01696000
8.75568390	-76.47020000
8.75663757	-72.94136000
8.75759125	-75.10520000
8.75854492	-77.83250000
8.75949860	-75.48920000
8.76045227	-73.73648000
8.76140594	-76.18233000
8.76235962	-80.98458000
8.76331329	-75.33631000
8.76426697	-79.28328000
8.76522064	-78.23547000
8.76617432	-74.19299000
8.76712799	-73.62004000
8.76808167	-75.19493000
8.76903534	-72.83255000
8.76998901	-72.21304000
8.77094269	-81.18959000
8.77189636	-87.14041000
8.77285004	-76.12879000
8.77380371	-78.19171000
8.77475739	-79.41372000
8.77571106	-72.38808000
8.77666473	-71.31400000
8.77761841	-74.53330000
8.77857208	-75.00923000
8.77952576	-69.83630000
8.78047943	-70.26124000
8.78143311	-70.41789000
8.78238678	-71.29691000
8.78334045	-72.95655000
8.78429413	-74.10644000
8.78524780	-81.52568000
8.78620148	-78.80037000
8.78715515	-78.05367000
8.78810883	-91.00426000
8.78906250	-79.94035000
8.79001617	-81.28632000
8.79096985	-90.57529000
8.79192352	-83.03140000
8.79287720	-78.18942000
8.79383087	-75.27051000
8.79478455	-74.07169000
8.79573822	-73.56274000
8.79669189	-69.40829000
8.79764557	-69.25764000
8.79859924	-71.89838000
8.79955292	-74.74731000
8.80050659	-74.03571000
8.80146027	-71.96631000
8.80241394	-72.62790000
8.80336761	-75.90032000
8.80432129	-75.47144000
8.80527496	-74.49621000
8.80622864	-73.03842000
8.80718231	-72.42171000
8.80813599	-81.66086000
8.80908966	-94.50354000
8.81004333	-75.29197000
8.81099701	-73.49393000
8.81195068	-84.47760000
8.81290436	-78.89692000
8.81385803	-72.26235000
8.81481171	-71.08549000
8.81576538	-72.77777000
8.81671906	-80.35725000
8.81767273	-81.92708000
8.81862640	-81.77036000
8.81958008	-75.80736000
8.82053375	-75.86554000
8.82148743	-82.27192000
8.82244110	-109.95910000
8.82339478	-85.52524000
8.82434845	-81.54669000
8.82530212	-81.43734000
8.82625580	-78.99316000
8.82720947	-69.90686000
8.82816315	-67.35496000
8.82911682	-67.26089000
8.83007050	-69.53494000
8.83102417	-75.99358000
8.83197784	-81.13170000
8.83293152	-83.31721000
8.83388519	-87.40620000
8.83483887	-76.08295000
8.83579254	-76.76421000
8.83674622	-75.49629000
8.83769989	-76.26991000
8.83865356	-74.66389000
8.83960724	-74.32912000
8.84056091	-89.40967000
8.84151459	-86.06185000
8.84246826	-80.26711000
8.84342194	-73.11471000
8.84437561	-69.75723000
8.84532928	-74.18868000
8.84628296	-75.61397000
8.84723663	-70.05056000
8.84819031	-70.05667000
8.84914398	-71.19626000
8.85009766	-69.62650000
8.85105133	-70.75466000
8.85200500	-75.15302000
8.85295868	-73.55011000
8.85391235	-70.29060000
8.85486603	-72.23777000
8.85581970	-75.70531000
8.85677338	-75.46677000
8.85772705	-73.48699000
8.85868073	-75.61125000
8.85963440	-84.68590000
8.86058807	-78.12342000
8.86154175	-76.05455000
8.86249542	-76.55347000
8.86344910	-78.73079000
8.86440277	-76.32305000
8.86535645	-73.99786000
8.86631012	-72.98272000
8.86726379	-75.21214000
8.86821747	-72.25692000
8.86917114	-70.99438000
8.87012482	-74.78687000
8.87107849	-76.88158000
8.87203217	-76.60692000
8.87298584	-79.76289000
8.87393951	-73.82922000
8.87489319	-88.93394000
8.87584686	-76.28191000
8.87680054	-82.23113000
8.87775421	-79.30875000
8.87870789	-83.18062000
